;user;tweet_type;verified;followers;hashtags
22101;Patriciaa_Li;recent;False;4922;['BigodónTricolor']
22102;MJPolakowski;recent;False;163;['InversãodeValoresNão']
22103;ChaspDelaro;recent;False;1628;['ToContigoBolsonaro', 'LiberdadeParaRobertoJefferson']
22104;Sinco_Brasil;recent;False;314;['Whatsapp', 'Telegram']
22105;ThallesFelipe68;recent;False;96;['VaiCorinthians', 'Corinthians111anos', 'Corinthias']
22106;marcu_do;recent;False;56;['CPIdaPandemia']
22107;lgood_boyl;recent;False;35;['bauru', 'baurusp', 'gay', 'boy']
22108;brunoalves1287;recent;False;630;['Corinthians111Anos']
22109;ChaspDelaro;recent;False;1628;['ToContigoBolsonaro', 'LiberdadeParaRobertoJefferson']
22110;cleitifdsilv;recent;False;260;['Emanet']
22111;decoralexandre;recent;False;7;['corinthians111anos']
22112;Aeromotocar1;recent;False;623;['eibolsonarovaitomarnocu', 'ForaBolsonaro']
22113;GilbertoDiias;recent;False;26;['bomdia']
22114;CinthiaPalhanoo;recent;False;44;['Timao111']
22115;Flaviodaluzz;recent;False;2284;['Corinthians111anos']
22116;maryalcantaras;recent;False;369;['promoção']
22117;rodollfo;recent;False;124;['VaiCorinthians']
22118;jugrace1994;recent;False;3;['God']
22119;henriqemoreir;recent;False;24413;['Tietaparatodos']
22120;janainadcastro;recent;False;56;['tb']
22121;ChaspDelaro;recent;False;1628;['ToContigoBolsonaro', 'LiberdadeParaRobertoJefferson']
22122;cabertollo;recent;False;92;['BolsonaroAte2026']
22123;decoralexandre;recent;False;7;['corinthians111anos']
22124;WilmaPires4;recent;False;51;['emillynaticos', 'emillyaraujo']
22125;alexpilon35;recent;False;19641;['Corinthians111anos']
22126;Flaviodaluzz;recent;False;2284;['Corinthians111anos']
22127;ozesena;recent;False;183;['WhatIf', 'Deadpool', 'freeguy']
22128;jarcysdion;recent;False;16825;['QuartaDetremuraSDV', 'QuartaLiberdadeNoSDV']
22129;maryalcantaras;recent;False;369;['desjejum']
22130;Dunnstore;recent;False;641;['lacasadepapel']
22131;NegoJass;recent;False;417;['VivaoSus', 'VacinaSim', 'VacinaSalvaVidas', 'ForaBolsonaro']
22132;Flaviodaluzz;recent;False;2284;['Corinthians111anos']
22133;HominisCanidaee;recent;False;6027;['HominisCanidae']
22134;Adryanaribeiro;recent;False;23649;['BomDiamMezamoxxx']
22135;irisvandafb;recent;False;140;['aleluia', 'leituradiaria', 'biblia365']
22136;CledsonTavares;recent;False;409;['meioambiente', 'natureza']
22137;Flaviodaluzz;recent;False;2284;['Corinthians111anos']
22138;Raimund26062589;recent;False;543;['Dia07VaiSerGigante']
22139;deniskkhenry;recent;False;178;['BomDia', 'goodvibes', 'carpediem', 'CarpandoOsDias', 'QuartaFeira', 'goodmorning', 'goodday', 'cofee']
22140;1uanfelipe;recent;False;8585;['FechadoComLisca']
22141;Flaviodaluzz;recent;False;2284;['Corinthians111anos']
22142;jean7almeida;recent;False;2278;['MeuCasal']
22143;WilmaPires4;recent;False;51;['emillyaraujo']
22144;_david_gentil;recent;False;1390;['QuartaDetremuraSDV']
22145;roberto43310935;recent;False;482;['Dia07VaiSerGIGANTE']
22146;Jones1977Alex;recent;False;127;['parabenseducadoresfisicos']
22147;Linsdoceara;recent;False;540;['Repost']
22148;Moraesjerri1;recent;False;708;['ForaBol卐onaroGenocida']
22149;ChaspDelaro;recent;False;1628;['ToContigoBolsonaro', 'LiberdadeParaRobertoJefferson']
22150;Jariasinostroza;recent;False;2006;['Artigo']
22151;WilmaPires4;recent;False;51;['emillynaticos', 'emilly']
22152;MovDireitaJlle;recent;False;1428;['Dia7VaiserGigante']
22153;AzRenatoalves;recent;False;1217;['CRN', 'CRF', 'RRN', 'TJF']
22154;joaopaulolima;recent;False;1931;['Expo2020']
22155;Jvpedrosa22;recent;False;392;['bra', 'ToContigoBolsonaro', 'Dia7VaiserGigante', 'Dia07VaiSerGIGANTE', 'ForaPT', 'PTNuncaMais']
22156;roberto43310935;recent;False;482;['Dia07VaiSerGIGANTE']
22157;J_TINKERBELL1;recent;False;85;['RachelGreen']
22158;WilmaPires4;recent;False;51;['emillyaraujo']
22159;Phranttz;recent;False;613;['BackToHogwarts']
22160;jeanmolinari;recent;False;46;['Poker']
22161;avextreme1;recent;False;99;['nofapsetember']
22162;Nog_Fernando;recent;False;620;['Facily']
22163;OlliverThom;recent;False;136;['feetbrasil', 'feetboybrazil', 'feetgay', 'feetgaymale', 'havaianas']
22164;brunoalves1287;recent;False;630;['Corinthians111Anos']
22165;MariaJo95009889;recent;False;204;['AlespPDL22Ja']
22166;TnTan10;recent;False;755;['MarcoTemporalNao']
22167;FabioSantos0771;recent;False;109;['cachorro', 'transporteinterestadual', 'transporteintermunicipal', 'transportepet']
22168;TnTan10;recent;False;755;['MarcoTemporalNao']
22169;Wtfjorg;recent;False;6368;['KG0516']
22170;WilmaPires4;recent;False;51;['emillyaraujo']
22171;Allisson_VDS;recent;False;2288;['Bomdia', 'Bemvindo', 'Setembro', 'RETWEEET']
22172;Phranttz;recent;False;613;['BackToHogwarts']
22173;BissoliDani;recent;False;149;['7desetembro']
22174;TnTan10;recent;False;755;['ForaBolsonaro']
22175;_flrrock;recent;False;316;['ficaemcasa']
22176;futebolgalvao;recent;False;228;['SetembroAmarelo']
22177;delavelino;recent;False;2601;['ThisIsUs']
22178;MariaHelenaBac2;recent;False;2251;['7deSetembroBrasilComBolsonaro']
22179;Deleco10;recent;False;844;['Depoisvãodizerquefoisorte']
22180;tatianeduarda;recent;False;42;['perolanegra', 'yaragatinha', 'dgmmy']
22181;CutrimRosy;recent;False;50;['zerosusto']
22182;madonnanoveleir;recent;False;1285;['OSalvadorDaPatriaNoVIVA']
22183;amandexcf;recent;False;46;['Corinthians111anos']
22184;NicolaLeandro77;recent;False;173;['Corinthians111anos']
22185;ChaspDelaro;recent;False;1628;['ToContigoBolsonaro', 'LiberdadeParaRobertoJefferson']
22186;brunobardella;recent;False;1946;['Corinthians', 'Timao111']
22187;_______jhony;recent;False;6394;['Corinthians111anos']
22188;LSmeu_campeao;recent;False;7543;['MPN', 'Morena', 'PrêmiosMTVMIAW', 'MTVMIAWCLIPAOMORENA']
22189;MarcioRm1972;recent;False;1741;['MoronaCadeia']
22190;dianareinheimer;recent;False;597;['bomdia']
22191;FMetalrock;recent;False;6;['SubwaySurfers']
22192;souoleosantos;recent;False;95;['empatia', 'respeito', 'civilidade', 'eticaemoral', 'amoraoproximo', 'carater', 'etica', 'souoleosantos']
22193;ricco_badgal;recent;False;193;['MeuAniversarioNoTwitter']
22194;brunoalves1287;recent;False;630;['Corinthians111Anos']
22195;olliefern;recent;False;299;['PousadaDonaMarica']
22196;euselani;recent;False;88;['VivaAoSUS', 'ForaBolsonaro']
22197;OMagnoMag;recent;False;308;['dolphins', 'father', 'son', 'ride', 'magno', 'ali', 'dolphindiscoveryislamujeres', 'likefatherlikeson']
22198;Mariana92610292;recent;False;1449;['SetembroAmarelo']
22199;AndressaFaoth;recent;False;973;['PureMilkSensitive']
22200;Dayhana_lima;recent;False;7;['BemVindoSetembro']
22201;camilamiran87;recent;False;78;['MaisVocê']
22202;JoaquimTelespf;recent;False;998;['sextafeirasanta2020']
22203;gustavo_kick100;recent;False;385;['errejota', 'instagraffiti', 'instacrew', 'instaart']
22204;MaceYelpi;recent;False;3708;['YoApoyoACarabinerosDeChile']
22205;RodrigoManzano;recent;False;387;['ferias']
22206;marianitoalaire;recent;False;98;['bora']
22207;aninhapelluso;recent;False;219;['Paralympics']
22208;MarleneSatiro1;recent;False;5;['ForaBolsonaro']
22209;DeyvisonJean;recent;False;818;['BomDia']
22210;alebartolome;recent;False;36;['promoção', 'pulseirascomnome']
22211;vadevagarin;recent;False;1607;['econft', 'NFT', 'NFTCommunity']
22212;vitinhosalvador;recent;False;309;['pretosnotopo', 'pretogay', 'loveislove', 'amorproprio', 'instagood', 'instagay', 'gaybrasil']
22213;naldofln;recent;False;1442;['NemLulaNemBolsonaro', 'Ciro2022']
22214;MarciaKaus;recent;False;436;['ArtistoftheSummer']
22215;MarciaKaus;recent;False;436;['ArtistoftheSummer']
22216;jv_crvg7;recent;False;1265;['nofapsetember']
22217;ACGOficial;recent;True;101599;['Dragão']
22218;rafyfa;recent;False;2325;['EPJuliette']
22219;TrovoesCabral;recent;False;101;['7deSetembroVaiSerGigante', 'BolsonaroOrgulhoDoBrasil']
22220;HelenaCinti;recent;False;1405;['faz13']
22221;BrunogalvaoEdu;recent;False;378;['iPhone']
22222;vinicius_brow;recent;False;4961;['Corinthians111anos', 'Corinthians']
22223;Harryane_Potter;recent;False;406;['BackToHogwarts']
22224;NicanorRF;recent;False;380;['Dia1', 'setembro', 'BomDiaComEnergia']
22225;gilskon;recent;False;508;['MeuAniversárioDoTwitter']
22226;anakeilacamargo;recent;False;47;['fitnessgirl', 'fit', 'FitnessMotivation']
22227;AssuntosGeral;recent;False;315;['ForaBolsonaro', 'foraPauloGuedes']
22228;gislainecosta_;recent;False;51;['아미', 'ARMY', 'BTSJUNGKOOK']
22229;JoseaneCarla;recent;False;3541;['Corinthians111anos']
22230;celsodutra22;recent;False;751;['Pixlr']
22231;eliane19661;recent;False;4004;['STFOrganizacaoCriminosa']
22232;vihmxced0;recent;False;676;['SetembroAmarelo']
22233;PatrciaBaroni4;recent;False;426;['Covid_19']
22234;LuanDias_93;recent;False;277;['BackToHogwarts']
22235;anaperugini;recent;True;4266;['Hortolândia']
22236;PatrciaBaroni4;recent;False;426;['Covid_19']
22237;madonnanoveleir;recent;False;1285;['NosTemposDoImperador']
22238;PrefAracaju;recent;False;21058;['AracajuContraoCoronavírus']
22239;Agnaldo_Almeida;recent;False;293;['obediência', 'Deus', 'bençãos', 'família', 'bens']
22240;tiagoplutarco;recent;False;241;['relax', 'after', 'inLine']
22241;_miguelteixeira;recent;False;3709;['compliance']
22242;Claudiacsm;recent;False;309;['EssaTalLiberdade']
22243;rickymacedo;recent;False;347;['NFL']
22244;MariaBLemosMBL;recent;False;1968;['12SetForaBolsonaro']
22245;netogabiru;recent;False;1500;['Corinthians111anos']
22246;paulo_rogeriopr;recent;False;108;['jrautopeças']
22247;thepedrowtt;recent;False;3590;['WhatIf']
22248;andradelariss_;recent;False;240;['corinthians111']
22249;NagelaGaia;recent;False;42052;['PeloCorinthians']
22250;TnTan10;recent;False;755;['ForaBolsonaro']
22251;RBeto_Serconiuk;recent;False;394;['SetembroAmarelo']
22252;rodrigonobre;recent;False;117;['Corinthians111anos']
22253;CearaPotte;recent;False;45;['ursos', 'gordinho', 'daddy', 'Hunter']
22254;TnTan10;recent;False;755;['ForaBolsonaro']
22255;LSmeu_campeao;recent;False;7543;['MPN', 'Morena', 'PrêmiosMTVMIAW', 'MTVMIAWCLIPAOMORENA']
22256;TaynaMartinez;recent;False;4334;['esportecultura']
22257;brunoalves1287;recent;False;630;['Corinthians111Anos']
22258;Chaigneao;recent;False;63;['ForaBolsonaro']
22259;TnTan10;recent;False;755;['AtentaiBrasil']
22260;DraEliana1;recent;False;1385;['Dia07VaiSerGIGANTE']
22261;indaahtriast;recent;False;1018;['awesomeaugust', 'welcomeseptember', 'hisept', '인드제스타그램']
22262;AlePessoa_;recent;False;7;['MarcoTemporalNao']
22263;sergiotimerman;recent;False;1533;['vaicorinthians']
22264;drewttJ;recent;False;191;['GoONE']
22265;AnnaCla96944439;recent;False;26;['VivaAoSUS']
22266;AdilsonBarros19;recent;False;81;['segurodevida', 'diáriadeincapacidadetemporária', 'doençasgraves']
22267;MariaBLemosMBL;recent;False;1968;['12SetForaBolsonaro']
22268;lucaapolinario;recent;False;828;['vivaosus', 'ForaBolsonaro']
22269;Gustavofarmacia;recent;False;712;['Gusfarma']
22270;judite_neta;recent;False;50;['cafe', 'cafeteria']
22271;MrBestetti;recent;False;546;['whitepeopleproblem']
22272;o_geanderson;recent;False;308;['HappyBirthdayZendaya']
22273;Cunha_Alexandre;recent;False;240;['literatura', 'LiteraturePosts', 'livros', 'culture', 'literature編集部']
22274;Seabulll;recent;False;593;['Jail']
22275;an_dreiah;recent;False;426;['ซังซัง', 'เบบี๋', 'SangsangSoymilk', 'นมถั่วเหลืองคั้นสด']
22276;rafyfa;recent;False;2325;['EPJuliette']
22277;Ary_AntiPT;recent;False;33980;['R7']
22278;Marizematch;recent;False;12873;['Dia07VaiSerGIGANTE']
22279;TnTan10;recent;False;755;['LulaPresidente2022']
22280;BrunoCe54881814;recent;False;2123;['Dia07VaiSerGIGANTE']
22281;Rapha_werner;recent;False;2266;['AbelBragaNoFluzaum']
22282;Alexandredosind;recent;False;1436;['Semanadapatria', 'brasil']
22283;chelleweda;recent;False;6706;['DilmaMãeDoBrasil']
22284;MariaBLemosMBL;recent;False;1968;['12SetForaBolsonaro']
22285;an_dreiah;recent;False;426;['46DaysEP17']
22286;Marizematch;recent;False;12873;['Dia07VaiSerGIGANTE']
22287;DoBrahma;recent;False;530;['Focopracima']
22288;rickrubronegro;recent;False;70;['Flamengo', 'itaipavarj']
22289;LeniBerenguel;recent;False;546;['Dia07VaiSerGIGANTE']
22290;diligeiro;recent;False;1092;['Advogado', 'Correspondente']
22291;alberany_alves;recent;False;46368;['EleÉDemais', 'HesAllThat', 'Netflix']
22292;RoseCereja10;recent;False;734;['STFRombeuADemocracia']
22293;MariaBLemosMBL;recent;False;1968;['12SetForaBolsonaro']
22294;dudevocalista;recent;False;337;['tbt']
22295;an_dreiah;recent;False;426;['46DaysEP17']
22296;MariaBLemosMBL;recent;False;1968;['12SetForaBolsonaro']
22297;gaming_camelot;recent;False;143;['mtg', 'mtgedh', 'mtgcommander', 'mtgcards', 'mtgdaily', 'mtgcommunity', 'mtgaddicts']
22298;wagnerslompo;recent;False;700;['publi', 'publicidade', 'ad', 'tiktok']
22299;larissavilela0;recent;False;497;['vivaosus', 'vacinacaocovid']
22300;andreroedel;recent;False;500;['Tokyo2020', 'Paralympics']
22301;DaPetriccione;recent;False;70;['vccai']
22302;Ferrugem_vto;recent;False;165;['treinoéjogo', 'JogoéGuerra', 'SortedeHojeOK']
22303;alebartolome;recent;False;36;['setembroamarelo', 'setembro', 'goodvibes', 'esperança']
22304;MariaBLemosMBL;recent;False;1968;['12SetForaBolsonaro']
22305;RoseCereja10;recent;False;734;['STFRombeuADemocracia']
22306;MariaBLemosMBL;recent;False;1968;['12SetForaBolsonaro']
22307;DaPetriccione;recent;False;70;['elecai', 'vccai', 'todoscaem']
22308;Pitota10;recent;False;2674;['TMJ']
22309;neybolado90;recent;False;124;['Cruzada']
22310;YacovBen;recent;False;333;['Dia07VaiSerGIGANTE']
22311;braiangtr;recent;False;2484;['WhatIf']
22312;Leo_souza_lf;recent;False;357;['cantaaquela']
22313;Uedsonrego;recent;False;196;['bomdia', 'goodmorning', 'trabalho', 'job', 'flores']
22314;ChaspDelaro;recent;False;1628;['ToContigoBolsonaro', 'LiberdadeParaRobertoJefferson']
22315;AlmirRi69190962;recent;False;294;['CPIdoCirco']
22316;CibiiOficial;recent;False;117;['BackToHogwarts']
22317;FranciscoCepeda;recent;False;385;['VaiCorinthians']
22318;caviboli;recent;False;27;['HojeEmDia']
22319;croacia_leo;recent;False;91;['vacinaja', 'forabozonaro']
22320;jorgebrosa;recent;False;2035;['PrisaoEmSegundaInstanciaJa', 'PrisaoEmSegundaInstanciaSim', 'FimDoForoPrivilegiado']
22321;DraEliana1;recent;False;1385;['DataFolhaLixo']
22322;Vinnyalves;recent;False;2169;['VaiCorinthians']
22323;DgElias17;recent;False;2170;['Pimbaa']
22324;elizetemarinho;recent;False;3496;['LulaPresidente2022', 'LulaLadrao']
22325;MarceloAssis14;recent;False;840;['NoFap', 'nofapseptember', 'nofapsetember']
22326;AlvaroRibeiroC;recent;False;15;['CiclismoNaESPN']
22327;FranciscodoPT13;recent;False;1992;['Agricultura']
22328;bebellemamede;recent;False;405;['MeuAniversárioNoTwitter']
22329;Sr_Marcelino81;recent;False;564;['ageBOLSONARO']
22330;Joaocsampaio13;recent;False;261;['foraincompetente']
22331;LouiseAndressa4;recent;False;12;['UFPR']
22332;jessica_mdes;recent;False;5999;['QuartaDetremuraSDV']
22333;brunamgoes;recent;False;102;['aquafitness', 'seulugardevidasaudável', 'deontem']
22334;giopereira22;recent;False;146;['TwitterFlightSchool']
22335;_fabioab;recent;False;728;['parabenscorinthians']
22336;grandelovz;recent;False;15060;['Corinthians111Anos']
22337;Brasinha1;recent;False;197;['EuAutorizoPresidente']
22338;PJulianocelso;recent;False;29;['Chega', 'diálogo']
22339;Ajumattos;recent;False;3;['JungkookDay']
22340;R0CKS8;recent;False;276;['Lacan', 'Psicanalise']
22341;fabri_valerio;recent;False;2604;['COVID19', 'VacinasSalvamVidas']
22342;OrlandoCIGarcia;recent;False;71;['ciclismonaESPN']
22343;KazzttorAMT;recent;False;69;['TempoAgora', 'temperatura', 'umidade']
22344;Razao17;recent;False;11176;['Talkey']
22345;veronicamendess;recent;False;409;['NewProfilePic']
22346;Matsu2I_;recent;False;477;['RespeitemOsPDFs']
22347;pp_caio;recent;False;16;['SamuHemp', 'gamedevelopment']
22348;a_atomica;recent;False;294;['Atômica5Anos']
22349;julioCesar_0820;recent;False;619;['DB']
22350;euviiihribeiro;recent;False;106;['contagemregressiva', 'Futurayawo']
22351;Claudiacsm;recent;False;309;['EssaTalLiberdade']
22352;VinnyAmaral;recent;False;412;['Corinthians111anos']
22353;aurea_maranhao;recent;False;785;['actress', 'atriz']
22354;ChaspDelaro;recent;False;1628;['ToContigoBolsonaro', 'LiberdadeParaRobertoJefferson']
22355;kacrislobo;recent;False;1194;['sógratidão']
22356;VitorCastelloB2;recent;False;8;['fitness', 'boys', 'Goiania']
22357;arthxr08;recent;False;205;['WhatIf']
22358;_MorphinePrince;recent;False;1770;['instahomo', 'braziliangay', 'gayguy', 'inkedguy', 'madeinbrazil']
22359;OficialFGF;recent;False;11523;['FGF']
22360;Lucilaniogms;recent;False;1738;['amazonas']
22361;Taynasilvs;recent;False;227;['vaicorinthians111', 'Timao111anos']
22362;ChaspDelaro;recent;False;1628;['ToContigoBolsonaro', 'LiberdadeParaRobertoJefferson']
22363;jcvargas1974;recent;False;24;['Falapessoal', 'AcrediteNoBrasil']
22364;igucampos;recent;False;118952;['lalisa']
22365;SrRoodriigues;recent;False;99;['111anoscorinthians']
22366;Danapinho;recent;False;71;['NoMandatoryVaccines', 'PassaporteSanitarioNao']
22367;roquevinicius;recent;False;88;['corinthians111anos', 'vaicorinthians']
22368;CibiiOficial;recent;False;117;['BackToHogwarts']
22369;ChaspDelaro;recent;False;1628;['ToContigoBolsonaro', 'LiberdadeParaRobertoJefferson']
22370;kfpires;recent;False;143;['alagoas', 'maceió', 'arapiraca', 'mindsmaceió', 'inglês', 'escoladeinglês', 'inglêsonline']
22371;neymaxoficial;recent;False;46;['BomDiaBrasil']
22372;r91souza;recent;False;244;['ForaBolsonaroeSuaQuadrilha']
22373;TelesMishael;recent;False;214;['Pfizer', 'COVID19', 'VacinasSalvamVidas']
22374;jaci_lind;recent;False;922;['MaisVoce']
22375;Danapinho;recent;False;71;['NoMandatoryVaccines']
22376;ChaspDelaro;recent;False;1628;['ToContigoBolsonaro', 'LiberdadeParaRobertoJefferson']
22377;Matsu2I_;recent;False;477;['SetembroAmarelo']
22378;aop2007;recent;False;359;['MeuAniversárioNoTwitter']
22379;dc270b3cf3d54fb;recent;False;3;['fechadocombolsonarosempre']
22380;analuiza_costa8;recent;False;9113;['BackToHogwarts']
22381;mhm_ce;recent;False;1238;['FATO', 'ProntoFalei']
22382;ChaspDelaro;recent;False;1628;['ToContigoBolsonaro', 'LiberdadeParaRobertoJefferson']
22383;GiseleLambertu1;recent;False;1870;['antagolixo', 'BolsonaroOrgulhoDoBrasil']
22384;prisciulla;recent;False;104;['anamaria']
22385;diegoramone77;recent;False;226;['foraguedes', 'ForaBolsonaro']
22386;the_elishi;recent;False;778;['HappyBirthdayJungkook', 'HAPPYJKDAY']
22387;leijpg;recent;False;293;['Soubeta']
22388;DIOGO_LARA;recent;False;429;['diogolaraviajante', 'diogolaraviajantepaisagista', 'digitalinfluencer', 'criadordeconteudo']
22389;ChaspDelaro;recent;False;1628;['ToContigoBolsonaro', 'LiberdadeParaRobertoJefferson']
22390;DebsomD;recent;False;5;['SetembroAmarelo']
22391;lu1cas_allves;recent;False;82;['QueronoTVz']
22392;R0CKS8;recent;False;276;['Catradora', 'SheraandthePrincessesofPower', 'Tattoo']
22393;andnasc76;recent;False;285;['parceriapaiefilho']
22394;ss_eduarda18;recent;False;102;['Aplicativo']
22395;HeliooArtur;recent;False;156;['ParalimpicoEmToquio']
22396;unimedrb;recent;False;502;['SetembroAmarelo']
22397;lu1cas_allves;recent;False;82;['QueronoTVz']
22398;ogabimista;recent;False;3094;['salmo123']
22399;ss_eduarda18;recent;False;102;['Miguel', 'Vóinha']
22400;Rodney80873785;recent;False;54;['Corinthians111anos']
22401;RodrigoVilaa6;recent;False;248;['nuncaesqueceremosbrumadinho']
22402;migliaribasso;recent;False;466;['pianomusic', 'sundaypianosongs', 'arranger', 'arranjador', 'composer']
22403;Fernando_ru;recent;False;305;['VaiCorinthians']
22404;SandraRLSS;recent;False;3158;['VacinasSalvamVidas', 'gratidão']
22405;MarceloTas;recent;True;9241676;['Provoca']
22406;brunoalves1287;recent;False;630;['Corinthians111Anos']
22407;Magestocia;recent;False;46;['magestociadedança', 'MagestoCia', 'culturaemcasa', 'proaceditais']
22408;brunoalves1287;recent;False;630;['corinthians110anos']
22409;SrRoodriigues;recent;False;99;['111anoscorinthians']
22410;JaquelineJsus;recent;True;3454;['RiodeJaneiro']
22411;leo10dsilva;recent;False;1510;['Corinthians']
22412;ARibeiroThais;recent;False;125;['arcoíris', 'niterói', 'riodejaneiro', 'natureza']
22413;emanuelitus97;recent;False;8;['nofapsetember']
22414;Rapha_werner;recent;False;2266;['AbelBragaNoFluzaum']
22415;valdir14;recent;False;4002;['MeuAniversárioDoTwitter']
22416;Rd03561927;recent;False;316;['NewProfilePic']
22417;tairineluiza;recent;False;189;['Pitty']
22418;raissa__mf;recent;False;141;['primavera', 'niteroi', 'microblading', 'micropigmentacao', 'microbladingegito']
22419;Digo_Masso;recent;False;99;['Corinthians111anos']
22420;kiheongirl;recent;False;1312;['WELCOME_TO_IM_BAVERSE', 'IM', '아이엠']
22421;Cathyagaya;recent;False;944;['amorcura', 'maisamornomundo']
22422;lucianozenir;recent;False;1429;['LulaPresidente']
22423;rodollfo;recent;False;124;['Corinthians111anos']
22424;lobatoabraao;recent;False;142;['VivaoSUS']
22425;ailtonsiqueira;recent;False;430;['ForaBolsonaro', 'gado', 'BolsonaroVaiCair']
22426;ARibeiroThais;recent;False;125;['tvuniverso32', 'informação']
22427;FabricioSchmitt;recent;False;7114;['STFVergonhaNacional']
22428;xxulio13;recent;False;754;['nofapsetember']
22429;cleitons39;recent;False;261;['setembro', 'Salvador', 'Bahia', 'Nordeste', 'Brasil', 'caruru', 'QuartaDetremuraSDV', 'QuartaLiberdadeNoSDV', 'bomdia', 'ssa']
22430;doug__________;recent;False;19;['BackToHogwarts']
22431;_Thiiiiiii;recent;False;775;['Corinthians111anos']
22432;eujotacarneiro;recent;False;545;['visibilidadebissexual']
22433;AliancaCarioca;recent;False;773;['Dia07VaiSerGIGANTE']
22434;sissy_alves;recent;False;10391;['Dia07VaiSerGIGANTE']
22435;cleonedis;recent;False;2456;['Dia07VaiSerGIGANTE']
22436;IngridTFKjellin;recent;False;55;['Corinthians111anos']
22437;DeAraujoAndre;recent;False;241;['palindromo', 'Corinthians111', 'TimeDoPovo']
22438;luismachadoreis;recent;False;492;['ehnois']
22439;Igoorphile;recent;False;37;['Bitcoin']
22440;IngridTFKjellin;recent;False;55;['Avai98Anos']
22441;_anacampanelli_;recent;False;2296;['favoriteplace', 'beach', 'bluesky', 'morningvibes', 'happieness', 'gratidao', 'saquaremabeach']
22442;NarionCm;recent;False;30;['ForaBolsonaro']
22443;GuiTorresr;recent;False;252;['111anoscorinthians']
22444;marsancc1;recent;False;67;['BolsonaroAte2026', 'BolsonaroOrgulhoDoBrasil']
22445;AlbertoHangel;recent;False;562;['Cancelada']
22446;naboakaroll;recent;False;2092;['rj', 'cristoredentor']
22447;ba_scarelli;recent;False;621;['Corinthians111']
22448;marisa_lobo;recent;False;105642;['ATENÇÃOCURITIBA']
22449;CaioFariiias;recent;False;1600;['The100', 'Netflix']
22450;LTiago35;recent;False;32;['WhatIf']
22451;Adma_Dimmy;recent;False;160;['DuranDuranNoRockInRio2022', 'DuranDuran']
22452;guilhermegm;recent;False;368;['ALMG', 'Buser']
22453;derhell_;recent;False;479;['SporTVNews']
22454;DvsVitor;recent;False;1399;['Corinthians111anos']
22455;alexandreforro;recent;False;269;['forró']
22456;Rogerioninho1;recent;False;1571;['campeonatoparanaense', 'semifinalestadual']
22457;Mr_Machado;recent;False;4530;['G1', 'PIB']
22458;kiheongirl;recent;False;1312;['DPDogDay']
22459;onmaryoff;recent;False;43;['oxum']
22460;gildorocha1;recent;False;1510;['Dia07VaiSerGIGANTE']
22461;oAlrosa;recent;False;332;['forabolsonarogenocida', 'VivaOSus', 'vivaaciência']
22462;FlorianoShoppin;recent;False;14;['setembroamarelo', 'prevençãodosuicídio']
22463;RodolfoLangsdor;recent;False;1113;['cholamais']
22464;_Thiiiiiii;recent;False;775;['Corinthians111anos']
22465;MontadorCharles;recent;False;7;['MINIATURAS']
22466;aprevenconsulto;recent;False;200;['segurançadotrabalho', 'ruido', 'ppra']
22467;NarionCm;recent;False;30;['ForaBolsonaro']
22468;edsonbjl;recent;False;23;['LulaLadrao', 'LulaOpovoTeOdeia']
22469;marcoperol;recent;False;960;['Corinthians111anos']
22470;Martuchello;recent;False;339;['abaixoaosranços', 'torturasmentaisnao', 'alegrese', 'solteamão', 'alinhese', 'amesemais', 'perdoese']
22471;MariaBLemosMBL;recent;False;1968;['12SetForaBolsonaro']
22472;angelmnt;recent;False;69;['FelizSetembro']
22473;jurandirsotero;recent;False;18924;['FazCertoQueDaCerto', 'GrupoAguiasSDV']
22474;selianedasos;recent;False;66;['SãoPaulo']
22475;DduduGarcia;recent;False;52;['vacinado']
22476;Kazveg_;recent;False;359;['MarcoTemporalNao']
22477;MariaBLemosMBL;recent;False;1968;['12SetForaBolsonaro']
22478;paulorcardoss;recent;False;479;['MaisVoce']
22479;gabrieelvr_;recent;False;1644;['Corinthians111anos']
22480;possosimba;recent;False;12;['7esquerdaencasa']
22481;dudalihotmailc1;recent;False;236;['jesselopescanalha']
22482;ygormarques33;recent;False;72;['mormaiikids', 'mormaiioculos']
22483;Tecnovagas1;recent;False;1213;['javascript', 'node']
22484;Claykleber;recent;False;633;['Corinthians111anos']
22485;EsgCampusBSB;recent;False;129;['CAED', 'CAED2021', 'ESGBSB', 'EscolaSuperiorDeGuerra']
22486;costa_berrante;recent;False;436;['StoreBerranteiro']
22487;lauemu;recent;False;146;['Corinthians111anos']
22488;marquinhosgreco;recent;False;60;['Corinthians111anos']
22489;Paula_fogaca;recent;False;158;['EducaçãoFísica']
22490;PiropoRosangela;recent;False;159;['Fabricio', 'MaisVocê']
22491;Vick3_Blank4;recent;False;129;['vaidormir']
22492;ygormarques33;recent;False;72;['mormaiikids']
22493;kauan39017498;recent;False;6;['nofapsetember']
22494;possosimba;recent;False;12;['7esquerdaencasa']
22495;netoketchup;recent;False;244;['MeuAniversárioNoTwitter']
22496;nicolaserpa;recent;False;397;['ForaBolsonaroGenocidaeCorrupto']
22497;RogerEscudeiro1;recent;False;380;['Netflix']
22498;edsonbjl;recent;False;23;['BolsonaroPresidenteAte2026']
22499;DboraCampos;recent;False;366;['Setembro', 'BemVindoSetembro']
